Time,proton_density,numden_p_uncer,proton_bulk_speed,bulk_p_uncer,proton_xvelocity,proton_yvelocity,proton_zvelocity,proton_thermal,thermal_p_uncer,alpha_density,numden_a_uncer,alpha_bulk_speed,bulk_a_uncer,alpha_thermal,thermal_a_uncer,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
63919506407695.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,80.23681380996648,54.46483787118841,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286020.0758716804,439336.95185261854,-75104.00699276465
63919506412695.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,81.88987719526128,51.65758808370518,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286020.2318970456,439337.98755127843,-75103.82770944451
63919506417695.0,3.3887825948281836,-1e+31,468.3479632409717,-1e+31,-468.3479632409717,63.17835557798154,62.78432790394976,110.38520974323781,-1e+31,0.044218732383206005,-1e+31,497.00938169074954,-1e+31,59.9474696983472,-1e+31,1286020.387936195,439339.0233309556,-75103.64841138967
63919506422695.0,3.691605632823921,-1e+31,465.2474212270429,-1e+31,-465.2474212270429,60.05736519891789,54.03368040504843,111.98387763916416,-1e+31,0.0431839029731939,-1e+31,493.19778525711644,-1e+31,58.9409209043104,-1e+31,1286020.5439735407,439340.0590880886,-75103.46911644965
63919506427695.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,38.123302757264604,47.44778960262141,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286020.700009056,439341.0948225926,-75103.28982469096
63919506432695.0,4.015790534860806,-1e+31,459.59441448416396,-1e+31,-459.59441448416396,47.34200150060738,49.9805543467196,107.4513807405592,-1e+31,0.0463794592873289,-1e+31,492.198359082155,-1e+31,61.71150697619992,-1e+31,1286020.8560459653,439342.13055527525,-75103.11053252831
63919506437695.0,4.169964851180629,-1e+31,458.61234612134785,-1e+31,-458.61234612134785,57.149907916986656,48.808947136444885,110.29197387994327,-1e+31,0.04150209222088972,-1e+31,494.88827007831253,-1e+31,61.404180070139006,-1e+31,1286021.0120841074,439343.16628606827,-75102.9312399216
63919506442695.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,52.12163245663747,46.26230009583206,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286021.1681298406,439344.2020564155,-75102.75193972775
63919506447695.0,4.571945837978088,-1e+31,459.28087770232423,-1e+31,-459.28087770232423,49.996785364032164,32.636334271930195,109.27634183287202,-1e+31,0.0437186571482399,-1e+31,490.4188896061182,-1e+31,56.04656563664903,-1e+31,1286021.3241706481,439345.23778350756,-75102.57264627109
63919506452695.0,4.40805354643868,-1e+31,463.8347605742975,-1e+31,-463.8347605742975,55.84196400044243,33.82545725916704,104.8136429624357,-1e+31,0.053801511505410037,-1e+31,488.46886443732717,-1e+31,55.289278475900254,-1e+31,1286021.4802128044,439346.2735087162,-75102.39335242473
63919506457695.0,4.084996729203388,-1e+31,466.79033288787576,-1e+31,-466.79033288787576,32.82767729746036,36.94373469019426,102.85367575995078,-1e+31,0.04973345538496951,-1e+31,490.3467180269493,-1e+31,58.772654245809846,-1e+31,1286021.6362593176,439347.3092528261,-75102.2140545593
63919506462695.0,4.196180742498257,-1e+31,466.22027606354055,-1e+31,-466.22027606354055,48.147147189809516,34.9274262845655,105.60375011802675,-1e+31,0.04997496402355847,-1e+31,488.82655748608414,-1e+31,57.00868069139673,-1e+31,1286021.7923009421,439348.3449535924,-75102.03476340935
63919506467695.0,4.367884761630048,-1e+31,466.76674498817226,-1e+31,-466.76674498817226,38.137047424332245,31.944120293610837,103.04897783823776,-1e+31,0.05039033389465322,-1e+31,489.51223835905364,-1e+31,55.75183317942072,-1e+31,1286021.948350143,439349.3806939223,-75101.8554646981
63919506472695.0,4.170531266041893,-1e+31,465.6245395111252,-1e+31,-465.6245395111252,47.65332077220789,40.170336271106805,106.26480151254498,-1e+31,0.05314937548294531,-1e+31,492.8408223603807,-1e+31,59.45363458041592,-1e+31,1286022.1043975,439350.4164113881,-75101.67616913212
63919506477695.0,3.525590771817031,-1e+31,460.27287583419997,-1e+31,-460.27287583419997,38.29313509760982,46.805477006543754,103.51399706538388,-1e+31,0.050889671866298364,-1e+31,481.1001812343345,-1e+31,60.22438131904527,-1e+31,1286022.260446221,439351.4521273919,-75101.49687317025
63919506482696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,30.182870730596647,43.90968897700603,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286022.4165024168,439352.48788304697,-75101.3175695755
63919506487696.0,3.152308334095908,-1e+31,463.673337847711,-1e+31,-463.673337847711,36.44574970286973,33.93306670031548,102.60656692589691,-1e+31,0.05420138193520745,-1e+31,487.6859290065325,-1e+31,62.6675935265416,-1e+31,1286022.5725538046,439353.52359524637,-75101.13827275502
63919506492696.0,3.096558952952605,-1e+31,464.1619516569092,-1e+31,-464.1619516569092,42.25073550105718,34.972002236187194,105.9218250451572,-1e+31,0.049034931875063255,-1e+31,488.5357857231776,-1e+31,57.60381917051626,-1e+31,1286022.7286064178,439354.5593054086,-75100.95897546812
63919506497696.0,3.110048735274096,-1e+31,464.31107023337984,-1e+31,-464.31107023337984,40.029600136495745,35.23643264271449,102.6511823024112,-1e+31,0.051907282581904135,-1e+31,486.39199626429973,-1e+31,63.98759914861378,-1e+31,1286022.8846603401,439355.59501333686,-75100.77967782714
63919506502696.0,3.0576301824696994,-1e+31,465.0731931819459,-1e+31,-465.0731931819459,37.05197129133333,38.32216594741756,101.36255379623493,-1e+31,0.05308856558377116,-1e+31,485.7370839750404,-1e+31,61.09678052997049,-1e+31,1286023.0407187655,439356.6307392051,-75100.60037615511
63919506507696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,34.603118062849575,47.23986064078984,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286023.1967815426,439357.6664846073,-75100.4210704504
63919506512696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,41.12222087745701,46.04865659080802,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286023.3528363444,439358.70216636907,-75100.24177510256
63919506517696.0,3.1057324780969635,-1e+31,464.733294564201,-1e+31,-464.733294564201,38.27837457597818,40.95627522726406,102.87458699017458,-1e+31,0.053671013639443425,-1e+31,487.1217742805026,-1e+31,62.614115322362444,-1e+31,1286023.5088986747,439359.7378879498,-75100.06247216038
63919506522696.0,3.108817196429072,-1e+31,464.2224642993596,-1e+31,-464.2224642993596,31.194219441083636,39.8576092542085,104.30114669081883,-1e+31,0.052892062828927694,-1e+31,484.76912689196314,-1e+31,65.25916744593478,-1e+31,1286023.6649592007,439360.7735872371,-75099.88317234558
63919506527696.0,3.273008021698216,-1e+31,461.61442258631297,-1e+31,-461.61442258631297,25.315580304364076,43.35071015847555,103.8592565860783,-1e+31,0.05894392615914498,-1e+31,484.4508472045103,-1e+31,65.4728430470269,-1e+31,1286023.8210209932,439361.8092847014,-75099.70387213951
63919506532696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,31.720088322306903,40.597658272111374,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286023.9770841883,439362.844979883,-75099.52457152697
63919506537696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,29.189179420070516,27.98362583472695,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286024.1331549454,439363.88071485946,-75099.3452633202
63919506542696.0,3.7135873361803364,-1e+31,465.09689847569865,-1e+31,-465.09689847569865,34.676887727713044,34.67456064190111,103.89135349902331,-1e+31,0.05944756405626693,-1e+31,488.44469725848023,-1e+31,62.6309654002053,-1e+31,1286024.2892206954,439364.9164065697,-75099.16596182768
63919506547696.0,3.474237135698406,-1e+31,463.4182073106064,-1e+31,-463.4182073106064,37.276556460919075,30.00929427575609,103.40146417097515,-1e+31,0.059772262843980656,-1e+31,484.9398302766963,-1e+31,63.14393436064364,-1e+31,1286024.4452877808,439365.95209641673,-75098.98665991315
63919506552696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,28.25071963163753,31.643044094690367,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286024.601359322,439366.9878051043,-75098.80735402764
63919506557696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,15.22699096325357,22.07277407602085,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286024.7574259692,439368.0234705326,-75098.6280548774
63919506562696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,28.486750424068475,4.0985040163034725,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286024.9135001171,439369.0591755088,-75098.44874811149
63919506567696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,19.04296282142374,8.843623781139875,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286025.0695787226,439370.0948993172,-75098.26943732769
63919506572696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,20.73307942146938,0.07833441356176962,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286025.2256461428,439371.1305384049,-75098.09014051867
63919506577696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,20.063436748561806,-5.053144438905761,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286025.3817273926,439372.166258528,-75097.91082890634
63919506582696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,5.576185134474109,15.085761814719774,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286025.5378036804,439373.2019353523,-75097.73152403213
63919506587697.0,4.288754461113134,-1e+31,440.7201158655577,-1e+31,-440.7201158655577,9.866629925776092,27.54161056530151,91.79714203388482,-1e+31,0.16948465854474865,-1e+31,394.979214874157,-1e+31,131.993090901575,-1e+31,1286025.6938843816,439374.2376310409,-75097.55221514963
63919506592696.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,13.405251814664542,-18.592508587649277,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286025.8499602028,439375.27328340913,-75097.37291303393
63919506597697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,17.723303095162194,-0.8807326489049743,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286026.0060436158,439376.30897534074,-75097.19360334467
63919506602697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,16.68980556605704,2.1960255089613696,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286026.1621313933,439377.34468614584,-75097.01428960997
63919506607697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,18.216051875977538,-11.4955557876728,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286026.318211116,439378.38033293205,-75096.83498619258
63919506612697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,15.223728671950493,-20.849270737426576,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286026.4742984462,439379.41601932724,-75096.65567521733
63919506617697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,16.755623616582213,-17.80076457847256,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286026.6303839309,439380.45168309956,-75096.47636740969
63919506622697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,20.94545818359056,-12.407213062024795,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286026.7864707918,439381.4873450097,-75096.29705920478
63919506627697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,16.97659065567011,-2.1247408338243474,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286026.942562028,439382.5230257525,-75096.11774693191
63919506632697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,22.778292042336695,-9.635727457533612,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286027.0986546178,439383.5587046788,-75095.93843427795
63919506637697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,15.968507538578868,-14.299685544167964,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286027.2547453598,439384.59436102805,-75095.75912472722
63919506642697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,16.157555733262285,-11.96017106125209,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286027.4108374591,439385.63001550635,-75095.57981481322
63919506647697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,10.92455866323402,-18.58037590953019,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286027.5669339804,439386.6656888139,-75095.40050088323
63919506652697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,14.899593098744706,-17.949307812503925,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286027.7230255045,439387.70131887443,-75095.22119365388
63919506657697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,22.459854664857648,-17.443294373132048,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286027.8791246966,439388.73698845576,-75095.04187887983
63919506662697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,21.037651603836864,4.050216365198487,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286028.035225154,439389.7726562067,-75094.86256367469
63919506667697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,29.676649151086757,-7.105578056586744,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286028.1913269341,439390.8083220909,-75094.68324803468
63919506672697.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,43.96782629080883,25.79646934782528,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286028.3474268517,439391.8439653955,-75094.50393556512
63919506677697.0,4.627939025818838,-1e+31,455.76658803303957,-1e+31,-455.76658803303957,30.058204979957708,24.705166424721,115.0771665887339,-1e+31,0.08330396949692005,-1e+31,474.83132947959,-1e+31,65.1579687255976,-1e+31,1286028.503528174,439392.879606828,-75094.32462270319
63919506682697.0,4.239774394114742,-1e+31,445.60725017187514,-1e+31,-445.60725017187514,45.952996892756616,31.302829808917423,123.87987808626858,-1e+31,0.12380963008994583,-1e+31,433.82717812831453,-1e+31,148.61702294903242,-1e+31,1286028.659633881,439393.91526709753,-75094.14530579303
63919506687697.0,4.713448383641569,-1e+31,454.634420513841,-1e+31,-454.634420513841,22.276545517044593,-45.725421165968385,92.00283309119827,-1e+31,0.12119891023034308,-1e+31,448.7773722302748,-1e+31,121.31286635805174,-1e+31,1286028.8157377816,439394.9509048444,-75093.96599201928
63919506692697.0,5.169858468271115,-1e+31,459.816396420981,-1e+31,-459.816396420981,24.63030781543796,-49.58815727908058,104.03548249277357,-1e+31,0.08329829689303962,-1e+31,470.9894415480274,-1e+31,65.23328460416131,-1e+31,1286028.9718430066,439395.98654069204,-75093.78667785664
63919506697697.0,3.4415205978662935,-1e+31,482.6196811732161,-1e+31,-482.6196811732161,50.66576905366395,-67.72768801713163,86.7128064495047,-1e+31,0.09686202488797731,-1e+31,472.80248574247224,-1e+31,114.22660412552764,-1e+31,1286029.1279557864,439397.0222161412,-75093.6073561234
63919506702697.0,3.993374605424304,-1e+31,470.7946324274333,-1e+31,-470.7946324274333,42.161113495584,-62.83038716786381,92.7254735618179,-1e+31,0.0880327177240056,-1e+31,474.45880682549273,-1e+31,91.0842779898106,-1e+31,1286029.284057394,439398.05780683825,-75093.42804829631
63919506707697.0,4.000160476107472,-1e+31,473.7885842801284,-1e+31,-473.7885842801284,31.216859591325825,-52.30906277102937,92.94645406800204,-1e+31,0.10708437350443524,-1e+31,475.8467715171748,-1e+31,93.52048318374172,-1e+31,1286029.440172786,439399.09347855014,-75093.24872568838
63919506712697.0,3.8022510239197786,-1e+31,478.1131560270615,-1e+31,-478.1131560270615,47.18387602761079,-71.89098817446904,88.05323841515953,-1e+31,0.09146373444129449,-1e+31,467.4913609586276,-1e+31,96.1237147520403,-1e+31,1286029.596283277,439400.12910695584,-75093.06940982165
63919506717698.0,3.8748536501704973,-1e+31,480.3306440686958,-1e+31,-480.3306440686958,41.44311458386687,-63.51027516067837,93.18669319315497,-1e+31,0.10111904672460852,-1e+31,462.27116261297965,-1e+31,113.55425060876932,-1e+31,1286029.7523951589,439401.16473350226,-75092.89009360364
63919506722698.0,4.060487847417023,-1e+31,487.62739271259613,-1e+31,-487.62739271259613,55.50777630170283,-69.07499633559277,96.58270701822036,-1e+31,0.07872349074042546,-1e+31,484.47445053033596,-1e+31,87.45611857368907,-1e+31,1286029.9085113485,439402.2003789036,-75092.71077330259
63919506727698.0,3.974175747798694,-1e+31,492.2762992323284,-1e+31,-492.2762992323284,62.63494885118332,-71.02742300007488,92.44100148722508,-1e+31,0.08415253678235166,-1e+31,482.69473983774293,-1e+31,90.5769274047357,-1e+31,1286030.0646257699,439403.2360017545,-75092.53145617433
63919506732698.0,4.711293617226806,-1e+31,501.9925895354658,-1e+31,-501.9925895354658,65.27956843443908,-68.83244408024689,105.759134546048,-1e+31,0.06757147003364795,-1e+31,495.14876053093315,-1e+31,59.939327660390454,-1e+31,1286030.2207414953,439404.27162272175,-75092.35213863855
63919506737698.0,4.797030538546755,-1e+31,505.77684310687795,-1e+31,-505.77684310687795,71.43518986135555,-68.84168089315696,107.14346887622835,-1e+31,0.06050544640662269,-1e+31,501.946675352358,-1e+31,60.049062012779544,-1e+31,1286030.376861727,439405.3072625361,-75092.17281706975
63919506742698.0,5.120173584007218,-1e+31,510.27968887177354,-1e+31,-510.27968887177354,66.88736815553375,-64.68394375400956,108.30183870967717,-1e+31,0.06074933544425383,-1e+31,504.78829655468326,-1e+31,54.86850184761434,-1e+31,1286030.5329832416,439406.3429004823,-75091.99349511473
63919506747698.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,66.86825208217985,-77.42457704696169,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286030.689105986,439407.3785366187,-75091.81417267089
63919506752698.0,4.126040853826345,-1e+31,487.82117678429546,-1e+31,-487.82117678429546,33.90897749277485,-73.09528167796805,92.55369554013825,-1e+31,0.11599163165277562,-1e+31,464.5395522345091,-1e+31,104.63590435250369,-1e+31,1286030.8452238347,439408.41412941506,-75091.63485704042
63919506757698.0,4.386816950063255,-1e+31,493.8321623574954,-1e+31,-493.8321623574954,55.22120675607855,-71.62405139289183,99.4582828795467,-1e+31,0.09030480076491014,-1e+31,481.57045223358506,-1e+31,86.63237860248644,-1e+31,1286031.0013493397,439409.4497617771,-75091.45553382032
63919506762698.0,4.818958290155888,-1e+31,504.41335432845756,-1e+31,-504.41335432845756,64.31387286867698,-67.93274822873164,105.71804043428345,-1e+31,0.0670756805136945,-1e+31,496.28362106780685,-1e+31,61.22839596067191,-1e+31,1286031.1574760976,439410.4853922837,-75091.27621016814
63919506767698.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,57.54513585250359,-73.11564878080262,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286031.313601005,439411.521000188,-75091.09688964626
63919506772698.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,72.97976569439801,-66.69867134141384,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286031.4697303902,439412.55662701075,-75090.9175651418
63919506777698.0,4.991649342932583,-1e+31,501.8463066733911,-1e+31,-501.8463066733911,74.22748484966132,-63.972658447524,103.43338019012816,-1e+31,0.06330123090043883,-1e+31,494.72347166012105,-1e+31,61.533695110121684,-1e+31,1286031.6258579772,439413.5922312484,-75090.73824380327
63919506782698.0,5.773055939389902,-1e+31,494.4919696695916,-1e+31,-494.4919696695916,67.04699602561362,-59.57321795981006,103.30281529652582,-1e+31,0.0889491394523593,-1e+31,489.1805460759784,-1e+31,90.6235564406936,-1e+31,1286031.7819868473,439414.62783360976,-75090.55892203184
63919506787698.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,43.871583220886876,-67.34453108199627,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286031.9381170715,439415.66343406937,-75090.37959984317
63919506792698.0,4.806546210627726,-1e+31,498.4862816800326,-1e+31,-498.4862816800326,52.95182233377794,-68.18751209270924,102.9802770091202,-1e+31,0.1158025434348261,-1e+31,464.95879969996463,-1e+31,132.3924750457453,-1e+31,1286032.0942548118,439416.69907416083,-75090.20027004671
63919506797698.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,74.91278040796948,-56.29991215465966,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286032.250381374,439417.7346294925,-75090.02095418953
63919506802698.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,73.7549746333313,-44.62504607424077,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286032.406521819,439418.77026581357,-75089.84162355313
63919506807698.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,52.32988912726893,-40.98436046205947,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286032.5626604084,439419.8058795385,-75089.66229608527
63919506812698.0,4.102668846463677,-1e+31,492.0665461432854,-1e+31,-492.0665461432854,42.28274297261008,-65.83841747175681,93.07421785830576,-1e+31,0.08787692386251283,-1e+31,481.63097229263946,-1e+31,83.98069440549337,-1e+31,1286032.718794035,439420.84145008435,-75089.48297533952
63919506817698.0,4.765051740649262,-1e+31,486.1395906088089,-1e+31,-486.1395906088089,37.18657351546872,-64.98342101059865,93.7242742997971,-1e+31,0.10926866369444449,-1e+31,475.3463153789734,-1e+31,100.46036151698263,-1e+31,1286032.8749352763,439421.87706007337,-75089.3036470217
63919506822698.0,4.874688432876706,-1e+31,485.9633607620706,-1e+31,-485.9633607620706,43.89620001141666,-64.39011552882164,94.58372649633328,-1e+31,0.10380642131717399,-1e+31,473.87150891312734,-1e+31,100.2604273086703,-1e+31,1286033.0310746962,439422.9126475123,-75089.1243218871
63919506827699.0,4.589249609691663,-1e+31,486.75084879530965,-1e+31,-486.75084879530965,37.157471377363144,-70.02054333940454,93.29606595196908,-1e+31,0.08592733748695075,-1e+31,475.1576497468843,-1e+31,85.46234903732604,-1e+31,1286033.187221667,439423.94827453955,-75088.94498914864
63919506832699.0,4.43049142319228,-1e+31,479.9660974439367,-1e+31,-479.9660974439367,45.07027362177918,-68.91073988118535,92.71122037423461,-1e+31,0.09109140049881613,-1e+31,469.5583740192695,-1e+31,88.36582741581879,-1e+31,1286033.3433636727,439424.98385800526,-75088.76566312305
63919506837699.0,4.477838311688313,-1e+31,485.6869433484046,-1e+31,-485.6869433484046,40.30504824769628,-66.63470441175978,93.9509730292666,-1e+31,0.10338742023930118,-1e+31,468.04039013156876,-1e+31,100.87468332303862,-1e+31,1286033.4995070547,439426.0194399571,-75088.58633674658
63919506842699.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,35.719310240517856,-67.56820561171742,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286033.6556548297,439427.055040823,-75088.40700632945
63919506847699.0,4.891354542118471,-1e+31,480.5591993626042,-1e+31,-480.5591993626042,30.683418494711873,-69.60873781218717,94.0759413512828,-1e+31,0.0966558203534157,-1e+31,471.95712672081464,-1e+31,90.67322741807196,-1e+31,1286033.811797667,439428.0905983665,-75088.22768261714
63919506852699.0,5.424214346824993,-1e+31,478.5119146624412,-1e+31,-478.5119146624412,23.347142513484442,-65.3119658065759,96.58709807864896,-1e+31,0.10252234077113141,-1e+31,472.5299938755261,-1e+31,78.8661749269661,-1e+31,1286033.9679480884,439429.1261951507,-75088.04835135734
63919506857699.0,5.24434062440153,-1e+31,480.1804793197652,-1e+31,-480.1804793197652,30.189073657458547,-62.241051474993824,94.25335265745224,-1e+31,0.1001382047355319,-1e+31,473.8896989755577,-1e+31,87.07443205757272,-1e+31,1286034.124096656,439430.1617690479,-75087.86902323621
63919506862699.0,4.701900174857701,-1e+31,479.8525612842187,-1e+31,-479.8525612842187,32.901605144307595,-68.63851629721303,93.26405373070668,-1e+31,0.1197380624341679,-1e+31,465.74926314096047,-1e+31,106.13353339501485,-1e+31,1286034.2802497535,439431.19736093597,-75087.68969112617
63919506867699.0,4.77646635384518,-1e+31,482.06444467594827,-1e+31,-482.06444467594827,34.17973379390442,-68.33192448570256,93.33523279835133,-1e+31,0.08732707738326452,-1e+31,478.3746596486836,-1e+31,77.35187032169618,-1e+31,1286034.4364041442,439432.23295155785,-75087.51035857148
63919506872699.0,4.76552884370572,-1e+31,477.71512570647684,-1e+31,-477.71512570647684,36.682389412844955,-67.14571076979824,91.9947933770378,-1e+31,0.12166937544532803,-1e+31,457.768518619027,-1e+31,125.83469400816561,-1e+31,1286034.5925566617,439433.2685199825,-75087.33102920168
63919506877699.0,4.763497838321864,-1e+31,479.73851195424294,-1e+31,-479.73851195424294,37.52101849572441,-68.91075839083445,96.33805083063848,-1e+31,0.08329909614150258,-1e+31,480.05197294129067,-1e+31,76.08750680727395,-1e+31,1286034.748710533,439434.3040868753,-75087.15169940912
63919506882699.0,4.353089528366835,-1e+31,480.2179467237834,-1e+31,-480.2179467237834,42.75829944883088,-68.49291684208711,90.17209665855228,-1e+31,0.11888859896003788,-1e+31,456.51002610639193,-1e+31,115.30819991104745,-1e+31,1286034.9048657415,439435.33965210966,-75086.97236919834
63919506887699.0,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,34.39353323828128,-73.12904381285603,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1286035.0610253331,439436.3752362578,-75086.7930349498
63919506892699.0,4.929142788955012,-1e+31,472.5954767778925,-1e+31,-472.5954767778925,27.74285937495825,-68.10597106636507,91.30186713543719,-1e+31,0.09554015459559075,-1e+31,472.0898360579556,-1e+31,79.90745591170274,-1e+31,1286035.217186245,439437.4108181328,-75086.61370027694
63919506897699.0,5.26822490186875,-1e+31,472.107172973299,-1e+31,-472.107172973299,28.1274181761897,-66.48250997062493,92.73579518255069,-1e+31,0.10219560623949227,-1e+31,470.9122702465469,-1e+31,81.06566066166242,-1e+31,1286035.3733454235,439438.4463776555,-75086.4343688197
63919506902699.0,4.343781298669402,-1e+31,475.9226712846602,-1e+31,-475.9226712846602,28.854713951732855,-72.17322372247803,88.81462279721102,-1e+31,0.09099321176934505,-1e+31,471.4804561858165,-1e+31,86.35804328565636,-1e+31,1286035.5295089555,439439.48195604136,-75086.25503330398
